Sample 9166: No. iterations = 1, Error = 0.000560143
Sample 9167: No. iterations = 1, Error = 5.51499e-07
Sample 9168: No. iterations = 231, Error = 0.000998929
Sample 9169: No. iterations = 1, Error = 1.02217e-05
Sample 9170: No. iterations = 1, Error = 4.04177e-05
Sample 9171: No. iterations = 389, Error = 0.000998437
Sample 9172: No. iterations = 1, Error = 0.000228724
Sample 9173: No. iterations = 1, Error = 0.00067177
Sample 9174: No. iterations = 217, Error = 0.000997856
Sample 9175: No. iterations = 1, Error = 8.89672e-05
Sample 9176: No. iterations = 130, Error = 0.000999285
Sample 9177: No. iterations = 235, Error = 0.000999314
Sample 9178: No. iterations = 1, Error = 4.28479e-06
Sample 9179: No. iterations = 1, Error = 0.000420429
Sample 9180: No. iterations = 479, Error = 0.000999031
Sample 9181: No. iterations = 397, Error = 0.000997593
Sample 9182: No. iterations = 228, Error = 0.000997688
Sample 9183: No. iterations = 159, Error = 0.000999805
Sample 9184: No. iterations = 132, Error = 0.000998161
Sample 9185: No. iterations = 1, Error = 0.000582659
Sample 9186: No. iterations = 198, Error = 0.000999992
Sample 9187: No. iterations = 195, Error = 0.000995715
Sample 9188: No. iterations = 1, Error = 0.000838991
Sample 9189: No. iterations = 512, Error = 0.0011477
Sample 9190: No. iterations = 1, Error = 7.78626e-05
Sample 9191: No. iterations = 441, Error = 0.000999414
Sample 9192: No. iterations = 1, Error = 0.000207893
Sample 9193: No. iterations = 83, Error = 0.000995981
Sample 9194: No. iterations = 413, Error = 0.000999941
Sample 9195: No. iterations = 1, Error = 1.3348e-05
Sample 9196: No. iterations = 1, Error = 9.82379e-05
Sample 9197: No. iterations = 1, Error = 1.21258e-05
Sample 9198: No. iterations = 1, Error = 4.82046e-06
Sample 9199: No. iterations = 1, Error = 3.3436e-06
Sample 9200: No. iterations = 130, Error = 0.000997564
Sample 9201: No. iterations = 1, Error = 1.40168e-06
Sample 9202: No. iterations = 482, Error = 0.000999933
Sample 9203: No. iterations = 189, Error = 0.000998922
Sample 9204: No. iterations = 1, Error = 5.86253e-08
Sample 9205: No. iterations = 1, Error = 1.21405e-06
Sample 9206: No. iterations = 127, Error = 0.000999163
Sample 9207: No. iterations = 1, Error = 0.000112582
Sample 9208: No. iterations = 1, Error = 0.000191931
Sample 9209: No. iterations = 1, Error = 0.000105832
Sample 9210: No. iterations = 1, Error = 2.13893e-06
Sample 9211: No. iterations = 1, Error = 0.000553758
Sample 9212: No. iterations = 385, Error = 0.000999258
Sample 9213: No. iterations = 1, Error = 2.23781e-06
Sample 9214: No. iterations = 1, Error = 0.000627442
Sample 9215: No. iterations = 1, Error = 6.0068e-06
Sample 9216: No. iterations = 1, Error = 0.00083649
Sample 9217: No. iterations = 262, Error = 0.000999948
Sample 9218: No. iterations = 139, Error = 0.000995899
Sample 9219: No. iterations = 1, Error = 1.32919e-05
Sample 9220: No. iterations = 131, Error = 0.000996353
Sample 9221: No. iterations = 512, Error = 0.368486
Sample 9222: No. iterations = 337, Error = 0.000998502
Sample 9223: No. iterations = 1, Error = 5.99276e-06
Sample 9224: No. iterations = 1, Error = 4.22586e-07
Sample 9225: No. iterations = 1, Error = 7.61478e-06
Sample 9226: No. iterations = 238, Error = 0.000997082
Sample 9227: No. iterations = 406, Error = 0.000999052
Sample 9228: No. iterations = 1, Error = 1.50362e-06
Sample 9229: No. iterations = 1, Error = 0.000352095
Sample 9230: No. iterations = 1, Error = 1.01208e-05
Sample 9231: No. iterations = 1, Error = 9.45953e-05
Sample 9232: No. iterations = 1, Error = 9.82253e-07
Sample 9233: No. iterations = 1, Error = 0.000246308
Sample 9234: No. iterations = 140, Error = 0.000997206
Sample 9235: No. iterations = 210, Error = 0.000999637
Sample 9236: No. iterations = 512, Error = 0.00131309
Sample 9237: No. iterations = 350, Error = 0.000999309
Sample 9238: No. iterations = 1, Error = 4.90465e-05
Sample 9239: No. iterations = 1, Error = 0.000768313
Sample 9240: No. iterations = 1, Error = 0.000121986
Sample 9241: No. iterations = 1, Error = 5.38735e-05
Sample 9242: No. iterations = 512, Error = 0.00108617
Sample 9243: No. iterations = 289, Error = 0.000997985
Sample 9244: No. iterations = 1, Error = 0.000208066
Sample 9245: No. iterations = 1, Error = 2.59456e-05
Sample 9246: No. iterations = 131, Error = 0.00099398
Sample 9247: No. iterations = 1, Error = 1.28281e-06
Sample 9248: No. iterations = 1, Error = 0.000307531
Sample 9249: No. iterations = 383, Error = 0.000999023
Sample 9250: No. iterations = 1, Error = 1.3661e-06
Sample 9251: No. iterations = 354, Error = 0.000998693
Sample 9252: No. iterations = 1, Error = 1.34308e-05
Sample 9253: No. iterations = 1, Error = 2.27442e-06
Sample 9254: No. iterations = 1, Error = 1.68112e-07
Sample 9255: No. iterations = 1, Error = 9.86077e-05
Sample 9256: No. iterations = 512, Error = 0.00160527
Sample 9257: No. iterations = 512, Error = 0.500439
Sample 9258: No. iterations = 170, Error = 0.000997353
Sample 9259: No. iterations = 512, Error = 0.00101085
Sample 9260: No. iterations = 1, Error = 1.22204e-05
Sample 9261: No. iterations = 1, Error = 2.93787e-06
Sample 9262: No. iterations = 1, Error = 0.000119067
Sample 9263: No. iterations = 1, Error = 0.00046764
Sample 9264: No. iterations = 1, Error = 7.67198e-05
Sample 9265: No. iterations = 1, Error = 1.82818e-05
Sample 9266: No. iterations = 168, Error = 0.000998195
Sample 9267: No. iterations = 127, Error = 0.000996539
Sample 9268: No. iterations = 1, Error = 5.00736e-06
Sample 9269: No. iterations = 66, Error = 0.000999923
Sample 9270: No. iterations = 178, Error = 0.000997768
Sample 9271: No. iterations = 1, Error = 0.000198129
Sample 9272: No. iterations = 1, Error = 7.4111e-09
Sample 9273: No. iterations = 182, Error = 0.000994839
Sample 9274: No. iterations = 1, Error = 4.16974e-05
Sample 9275: No. iterations = 396, Error = 0.000999544
Sample 9276: No. iterations = 231, Error = 0.000996736
Sample 9277: No. iterations = 229, Error = 0.000999009
Sample 9278: No. iterations = 1, Error = 8.02736e-05
Sample 9279: No. iterations = 1, Error = 4.80074e-05
Sample 9280: No. iterations = 512, Error = 0.471225
Sample 9281: No. iterations = 1, Error = 6.668e-05
Sample 9282: No. iterations = 56, Error = 0.000999939
Sample 9283: No. iterations = 1, Error = 0.000137727
Sample 9284: No. iterations = 1, Error = 0.000139282
Sample 9285: No. iterations = 1, Error = 1.9148e-06
Sample 9286: No. iterations = 354, Error = 0.000999498
Sample 9287: No. iterations = 1, Error = 5.39813e-05
Sample 9288: No. iterations = 1, Error = 0.000405186
Sample 9289: No. iterations = 1, Error = 0.000113961
Sample 9290: No. iterations = 1, Error = 0.00062152
Sample 9291: No. iterations = 512, Error = 0.500172
Sample 9292: No. iterations = 123, Error = 0.000996573
Sample 9293: No. iterations = 1, Error = 9.48141e-05
Sample 9294: No. iterations = 1, Error = 0.000538198
Sample 9295: No. iterations = 436, Error = 0.000998166
Sample 9296: No. iterations = 203, Error = 0.000996945
Sample 9297: No. iterations = 1, Error = 5.30781e-06
Sample 9298: No. iterations = 1, Error = 6.92483e-06
Sample 9299: No. iterations = 421, Error = 0.000998116
Sample 9300: No. iterations = 464, Error = 0.00099867
Sample 9301: No. iterations = 153, Error = 0.000996817
Sample 9302: No. iterations = 1, Error = 9.10491e-06
Sample 9303: No. iterations = 1, Error = 0.000150476
Sample 9304: No. iterations = 143, Error = 0.000996045
Sample 9305: No. iterations = 477, Error = 0.000999941
Sample 9306: No. iterations = 274, Error = 0.000998985
Sample 9307: No. iterations = 55, Error = 0.000999068
Sample 9308: No. iterations = 142, Error = 0.000998604
Sample 9309: No. iterations = 1, Error = 1.29138e-05
Sample 9310: No. iterations = 1, Error = 6.74739e-05
Sample 9311: No. iterations = 1, Error = 3.70149e-05
Sample 9312: No. iterations = 188, Error = 0.000995961
Sample 9313: No. iterations = 1, Error = 0.000777598
Sample 9314: No. iterations = 17, Error = 0.000999382
Sample 9315: No. iterations = 135, Error = 0.000999963
Sample 9316: No. iterations = 1, Error = 1.37665e-05
Sample 9317: No. iterations = 1, Error = 0.000359094
Sample 9318: No. iterations = 1, Error = 1.94784e-06
Sample 9319: No. iterations = 277, Error = 0.000998678
Sample 9320: No. iterations = 1, Error = 3.60834e-06
Sample 9321: No. iterations = 1, Error = 9.04459e-05
Sample 9322: No. iterations = 1, Error = 3.55043e-08
Sample 9323: No. iterations = 230, Error = 0.000999355
Sample 9324: No. iterations = 1, Error = 0.000513401
Sample 9325: No. iterations = 1, Error = 7.53702e-05
Sample 9326: No. iterations = 1, Error = 0.00034138
Sample 9327: No. iterations = 337, Error = 0.00099792
Sample 9328: No. iterations = 1, Error = 3.52122e-06
Sample 9329: No. iterations = 1, Error = 1.78534e-05
Sample 9330: No. iterations = 1, Error = 6.38492e-06
Sample 9331: No. iterations = 295, Error = 0.000998545
Sample 9332: No. iterations = 1, Error = 1.55269e-05
Sample 9333: No. iterations = 246, Error = 0.00099789
Sample 9334: No. iterations = 1, Error = 1.366e-08
Sample 9335: No. iterations = 1, Error = 0.000332577
Sample 9336: No. iterations = 185, Error = 0.000999565
Sample 9337: No. iterations = 197, Error = 0.000997121
Sample 9338: No. iterations = 1, Error = 0.000652866
Sample 9339: No. iterations = 335, Error = 0.000998738
Sample 9340: No. iterations = 1, Error = 0.000253007
Sample 9341: No. iterations = 335, Error = 0.000997227
Sample 9342: No. iterations = 1, Error = 0.000778585
Sample 9343: No. iterations = 329, Error = 0.000999179
Sample 9344: No. iterations = 1, Error = 6.30226e-05
Sample 9345: No. iterations = 512, Error = 0.00119697
Sample 9346: No. iterations = 1, Error = 0.000100415
Sample 9347: No. iterations = 143, Error = 0.000999681
Sample 9348: No. iterations = 1, Error = 0.000577937
Sample 9349: No. iterations = 512, Error = 0.500294
Sample 9350: No. iterations = 214, Error = 0.00099977
Sample 9351: No. iterations = 1, Error = 1.66497e-05
Sample 9352: No. iterations = 1, Error = 4.92844e-07
Sample 9353: No. iterations = 1, Error = 5.02316e-05
Sample 9354: No. iterations = 1, Error = 0.00045004
Sample 9355: No. iterations = 1, Error = 1.38623e-06
Sample 9356: No. iterations = 107, Error = 0.000994337
Sample 9357: No. iterations = 1, Error = 9.63556e-06
Sample 9358: No. iterations = 1, Error = 0.000342516
Sample 9359: No. iterations = 270, Error = 0.000999816
Sample 9360: No. iterations = 1, Error = 0.000113763
Sample 9361: No. iterations = 1, Error = 2.60127e-08
Sample 9362: No. iterations = 1, Error = 0.000565948
Sample 9363: No. iterations = 116, Error = 0.000999452
Sample 9364: No. iterations = 138, Error = 0.000996253
Sample 9365: No. iterations = 251, Error = 0.000999383
Sample 9366: No. iterations = 1, Error = 2.37654e-06
Sample 9367: No. iterations = 1, Error = 0.000219169
Sample 9368: No. iterations = 1, Error = 6.71232e-06
Sample 9369: No. iterations = 92, Error = 0.000996866
Sample 9370: No. iterations = 512, Error = 0.00101057
Sample 9371: No. iterations = 301, Error = 0.000997535
Sample 9372: No. iterations = 1, Error = 3.76206e-05
Sample 9373: No. iterations = 500, Error = 0.000998884
Sample 9374: No. iterations = 188, Error = 0.000999514
Sample 9375: No. iterations = 1, Error = 7.24993e-06
Sample 9376: No. iterations = 118, Error = 0.000998642
Sample 9377: No. iterations = 253, Error = 0.000997915
Sample 9378: No. iterations = 1, Error = 0.000591128
Sample 9379: No. iterations = 512, Error = 0.00179227
Sample 9380: No. iterations = 1, Error = 0.000430213
Sample 9381: No. iterations = 512, Error = 0.500385
Sample 9382: No. iterations = 1, Error = 9.93234e-05
Sample 9383: No. iterations = 1, Error = 3.99483e-06
Sample 9384: No. iterations = 185, Error = 0.000995899
Sample 9385: No. iterations = 381, Error = 0.000997876
Sample 9386: No. iterations = 422, Error = 0.000999197
Sample 9387: No. iterations = 188, Error = 0.000998928
Sample 9388: No. iterations = 1, Error = 0.000244163
Sample 9389: No. iterations = 1, Error = 0.000375389
Sample 9390: No. iterations = 1, Error = 5.17219e-05
Sample 9391: No. iterations = 512, Error = 0.00172172
Sample 9392: No. iterations = 68, Error = 0.000996412
Sample 9393: No. iterations = 325, Error = 0.000999132
Sample 9394: No. iterations = 1, Error = 2.99439e-07
Sample 9395: No. iterations = 1, Error = 0.000166525
Sample 9396: No. iterations = 230, Error = 0.0009992
Sample 9397: No. iterations = 197, Error = 0.000998619
Sample 9398: No. iterations = 205, Error = 0.000997706
Sample 9399: No. iterations = 261, Error = 0.000999226
Sample 9400: No. iterations = 1, Error = 1.52495e-06
Sample 9401: No. iterations = 1, Error = 3.43824e-06
Sample 9402: No. iterations = 170, Error = 0.000999773
Sample 9403: No. iterations = 160, Error = 0.000995722
Sample 9404: No. iterations = 147, Error = 0.000995738
Sample 9405: No. iterations = 1, Error = 2.0491e-06
Sample 9406: No. iterations = 1, Error = 2.4934e-05
Sample 9407: No. iterations = 1, Error = 0.000275561
Sample 9408: No. iterations = 1, Error = 0.000469786
Sample 9409: No. iterations = 225, Error = 0.00099673
Sample 9410: No. iterations = 1, Error = 0.00071274
Sample 9411: No. iterations = 1, Error = 2.79987e-05
Sample 9412: No. iterations = 52, Error = 0.000999108
Sample 9413: No. iterations = 84, Error = 0.000999375
Sample 9414: No. iterations = 1, Error = 0.000542907
Sample 9415: No. iterations = 240, Error = 0.00099813
Sample 9416: No. iterations = 1, Error = 3.93855e-07
Sample 9417: No. iterations = 1, Error = 4.92711e-06
Sample 9418: No. iterations = 107, Error = 0.000996163
Sample 9419: No. iterations = 1, Error = 0.000576578
Sample 9420: No. iterations = 128, Error = 0.000999979
Sample 9421: No. iterations = 229, Error = 0.000997795
Sample 9422: No. iterations = 1, Error = 3.0951e-06
Sample 9423: No. iterations = 1, Error = 3.2125e-05
Sample 9424: No. iterations = 1, Error = 9.58324e-05
Sample 9425: No. iterations = 260, Error = 0.000999162
Sample 9426: No. iterations = 143, Error = 0.000997768
Sample 9427: No. iterations = 141, Error = 0.000997275
Sample 9428: No. iterations = 1, Error = 0.000732725
Sample 9429: No. iterations = 512, Error = 0.500993
Sample 9430: No. iterations = 1, Error = 1.73623e-06
Sample 9431: No. iterations = 1, Error = 2.37055e-05
Sample 9432: No. iterations = 199, Error = 0.000999033
Sample 9433: No. iterations = 1, Error = 0.000917433
Sample 9434: No. iterations = 512, Error = 0.500577
Sample 9435: No. iterations = 246, Error = 0.000997402
Sample 9436: No. iterations = 214, Error = 0.000999975
Sample 9437: No. iterations = 149, Error = 0.000998392
Sample 9438: No. iterations = 398, Error = 0.000998718
Sample 9439: No. iterations = 1, Error = 6.84332e-07
Sample 9440: No. iterations = 212, Error = 0.000998002
Sample 9441: No. iterations = 111, Error = 0.000998815
Sample 9442: No. iterations = 1, Error = 0.000731898
Sample 9443: No. iterations = 279, Error = 0.000997198
Sample 9444: No. iterations = 1, Error = 1.50898e-05
Sample 9445: No. iterations = 1, Error = 4.12418e-08
Sample 9446: No. iterations = 1, Error = 5.62495e-08
Sample 9447: No. iterations = 1, Error = 2.999e-06
Sample 9448: No. iterations = 302, Error = 0.000997806
Sample 9449: No. iterations = 512, Error = 0.00208091
Sample 9450: No. iterations = 512, Error = 0.00100885
Sample 9451: No. iterations = 58, Error = 0.000970201
Sample 9452: No. iterations = 139, Error = 0.000999154
Sample 9453: No. iterations = 1, Error = 1.97824e-05
Sample 9454: No. iterations = 1, Error = 3.07869e-05
Sample 9455: No. iterations = 218, Error = 0.000998429
Sample 9456: No. iterations = 164, Error = 0.000997502
Sample 9457: No. iterations = 1, Error = 2.69476e-05
Sample 9458: No. iterations = 1, Error = 3.17591e-06
Sample 9459: No. iterations = 1, Error = 4.13438e-05
Sample 9460: No. iterations = 1, Error = 2.69435e-06
Sample 9461: No. iterations = 57, Error = 0.000999345
Sample 9462: No. iterations = 1, Error = 2.69663e-07
Sample 9463: No. iterations = 1, Error = 6.42093e-06
Sample 9464: No. iterations = 1, Error = 7.76036e-07
Sample 9465: No. iterations = 383, Error = 0.000999242
Sample 9466: No. iterations = 74, Error = 0.000996431
Sample 9467: No. iterations = 67, Error = 0.000998408
Sample 9468: No. iterations = 1, Error = 1.47895e-07
Sample 9469: No. iterations = 294, Error = 0.000999424
Sample 9470: No. iterations = 1, Error = 0.00040981
Sample 9471: No. iterations = 232, Error = 0.000999729
Sample 9472: No. iterations = 1, Error = 9.32998e-06
Sample 9473: No. iterations = 512, Error = 0.0017756
Sample 9474: No. iterations = 218, Error = 0.000997997
Sample 9475: No. iterations = 1, Error = 0.000679536
Sample 9476: No. iterations = 328, Error = 0.000999584
Sample 9477: No. iterations = 264, Error = 0.000998309
Sample 9478: No. iterations = 1, Error = 4.85824e-07
Sample 9479: No. iterations = 45, Error = 0.000996953
Sample 9480: No. iterations = 1, Error = 2.36504e-06
Sample 9481: No. iterations = 1, Error = 1.33262e-06
Sample 9482: No. iterations = 185, Error = 0.000996603
Sample 9483: No. iterations = 1, Error = 6.19962e-06
Sample 9484: No. iterations = 1, Error = 7.1631e-05
Sample 9485: No. iterations = 1, Error = 2.77401e-08
Sample 9486: No. iterations = 1, Error = 0.000181503
Sample 9487: No. iterations = 1, Error = 4.39379e-06
Sample 9488: No. iterations = 1, Error = 0.000255144
Sample 9489: No. iterations = 1, Error = 2.69527e-07
Sample 9490: No. iterations = 1, Error = 3.16411e-05
Sample 9491: No. iterations = 91, Error = 0.000983075
Sample 9492: No. iterations = 339, Error = 0.000998507
Sample 9493: No. iterations = 153, Error = 0.000997287
Sample 9494: No. iterations = 270, Error = 0.000997336
Sample 9495: No. iterations = 245, Error = 0.000998098
Sample 9496: No. iterations = 1, Error = 0.000256922
Sample 9497: No. iterations = 185, Error = 0.000998873
Sample 9498: No. iterations = 1, Error = 6.3073e-06
Sample 9499: No. iterations = 1, Error = 4.18422e-06
Sample 9500: No. iterations = 159, Error = 0.000996542
Sample 9501: No. iterations = 1, Error = 5.02225e-06
Sample 9502: No. iterations = 301, Error = 0.000999701
Sample 9503: No. iterations = 208, Error = 0.00099969
Sample 9504: No. iterations = 374, Error = 0.000999539
Sample 9505: No. iterations = 1, Error = 0.000146549
Sample 9506: No. iterations = 298, Error = 0.000997649
Sample 9507: No. iterations = 1, Error = 1.96538e-06
Sample 9508: No. iterations = 1, Error = 0.000256908
Sample 9509: No. iterations = 477, Error = 0.000999588
Sample 9510: No. iterations = 1, Error = 0.000283349
Sample 9511: No. iterations = 1, Error = 2.39965e-05
Sample 9512: No. iterations = 1, Error = 4.40045e-05
Sample 9513: No. iterations = 1, Error = 2.76726e-06
Sample 9514: No. iterations = 175, Error = 0.000998662
Sample 9515: No. iterations = 306, Error = 0.000998002
Sample 9516: No. iterations = 1, Error = 3.93582e-05
Sample 9517: No. iterations = 197, Error = 0.000997678
Sample 9518: No. iterations = 1, Error = 0.000441028
Sample 9519: No. iterations = 278, Error = 0.000997305
Sample 9520: No. iterations = 1, Error = 3.99312e-05
Sample 9521: No. iterations = 1, Error = 0.000232773
Sample 9522: No. iterations = 1, Error = 6.88374e-05
Sample 9523: No. iterations = 1, Error = 6.34e-06
Sample 9524: No. iterations = 1, Error = 1.0225e-05
Sample 9525: No. iterations = 1, Error = 0.0001238
Sample 9526: No. iterations = 1, Error = 8.7986e-05
Sample 9527: No. iterations = 496, Error = 0.000998538
Sample 9528: No. iterations = 167, Error = 0.000998506
Sample 9529: No. iterations = 476, Error = 0.00099957
Sample 9530: No. iterations = 1, Error = 1.61481e-06
Sample 9531: No. iterations = 1, Error = 2.31242e-06
Sample 9532: No. iterations = 1, Error = 0.000735239
Sample 9533: No. iterations = 197, Error = 0.000998796
Sample 9534: No. iterations = 1, Error = 0.000346291
Sample 9535: No. iterations = 474, Error = 0.000998201
Sample 9536: No. iterations = 1, Error = 5.40177e-05
Sample 9537: No. iterations = 1, Error = 0.000124086
Sample 9538: No. iterations = 1, Error = 0.000161388
Sample 9539: No. iterations = 1, Error = 0.000147843
Sample 9540: No. iterations = 127, Error = 0.000996846
Sample 9541: No. iterations = 1, Error = 5.3983e-06
Sample 9542: No. iterations = 1, Error = 1.12828e-05
Sample 9543: No. iterations = 1, Error = 0.000121786
Sample 9544: No. iterations = 277, Error = 0.000999254
Sample 9545: No. iterations = 1, Error = 2.34052e-06
Sample 9546: No. iterations = 1, Error = 8.93028e-06
Sample 9547: No. iterations = 1, Error = 5.87955e-07
Sample 9548: No. iterations = 1, Error = 0.000252867
Sample 9549: No. iterations = 1, Error = 3.08712e-06
Sample 9550: No. iterations = 1, Error = 0.000172135
Sample 9551: No. iterations = 263, Error = 0.000998339
Sample 9552: No. iterations = 1, Error = 4.9547e-05
Sample 9553: No. iterations = 211, Error = 0.000997881
Sample 9554: No. iterations = 1, Error = 0.000408037
Sample 9555: No. iterations = 172, Error = 0.000997546
Sample 9556: No. iterations = 262, Error = 0.000999709
Sample 9557: No. iterations = 207, Error = 0.000999737
Sample 9558: No. iterations = 512, Error = 0.499885
Sample 9559: No. iterations = 281, Error = 0.00099885
Sample 9560: No. iterations = 168, Error = 0.00099848
Sample 9561: No. iterations = 1, Error = 0.000338956
Sample 9562: No. iterations = 1, Error = 0.000139696
Sample 9563: No. iterations = 1, Error = 4.00128e-05
Sample 9564: No. iterations = 1, Error = 3.04679e-05
Sample 9565: No. iterations = 171, Error = 0.000998016
Sample 9566: No. iterations = 157, Error = 0.000999378
Sample 9567: No. iterations = 1, Error = 0.000682411
Sample 9568: No. iterations = 403, Error = 0.000998747
Sample 9569: No. iterations = 183, Error = 0.000996855
Sample 9570: No. iterations = 1, Error = 6.17991e-06
Sample 9571: No. iterations = 1, Error = 3.16247e-06
Sample 9572: No. iterations = 1, Error = 0.000117604
Sample 9573: No. iterations = 1, Error = 0.000364813
Sample 9574: No. iterations = 222, Error = 0.000996563
Sample 9575: No. iterations = 336, Error = 0.000999414
Sample 9576: No. iterations = 144, Error = 0.00099936
Sample 9577: No. iterations = 369, Error = 0.000998774
Sample 9578: No. iterations = 194, Error = 0.000996826
Sample 9579: No. iterations = 324, Error = 0.000999629
Sample 9580: No. iterations = 1, Error = 4.35781e-05
Sample 9581: No. iterations = 223, Error = 0.0009984
Sample 9582: No. iterations = 48, Error = 0.000996277
Sample 9583: No. iterations = 1, Error = 1.68453e-05
Sample 9584: No. iterations = 45, Error = 0.000996265
Sample 9585: No. iterations = 1, Error = 1.93832e-05
Sample 9586: No. iterations = 1, Error = 0.000291332
Sample 9587: No. iterations = 1, Error = 8.01886e-05
Sample 9588: No. iterations = 1, Error = 0.000222043
Sample 9589: No. iterations = 512, Error = 0.500321
Sample 9590: No. iterations = 129, Error = 0.000995788
Sample 9591: No. iterations = 1, Error = 4.96211e-06
Sample 9592: No. iterations = 507, Error = 0.000998738
Sample 9593: No. iterations = 70, Error = 0.00099705
Sample 9594: No. iterations = 313, Error = 0.000997912
Sample 9595: No. iterations = 128, Error = 0.000997569
Sample 9596: No. iterations = 141, Error = 0.000996714
Sample 9597: No. iterations = 132, Error = 0.000996805
Sample 9598: No. iterations = 1, Error = 8.5671e-07
Sample 9599: No. iterations = 171, Error = 0.00099714
Sample 9600: No. iterations = 1, Error = 1.4742e-05
Sample 9601: No. iterations = 1, Error = 9.75863e-07
Sample 9602: No. iterations = 1, Error = 4.13073e-05
Sample 9603: No. iterations = 512, Error = 0.00124559
Sample 9604: No. iterations = 1, Error = 4.40507e-06
Sample 9605: No. iterations = 1, Error = 3.17641e-05
Sample 9606: No. iterations = 99, Error = 0.000995419
Sample 9607: No. iterations = 1, Error = 8.17176e-09
Sample 9608: No. iterations = 1, Error = 0.000392338
Sample 9609: No. iterations = 278, Error = 0.000998262
Sample 9610: No. iterations = 1, Error = 1.07432e-06
Sample 9611: No. iterations = 1, Error = 0.000420836
Sample 9612: No. iterations = 1, Error = 8.07138e-06
Sample 9613: No. iterations = 1, Error = 0.000711026
Sample 9614: No. iterations = 421, Error = 0.000997858
Sample 9615: No. iterations = 467, Error = 0.000998154
Sample 9616: No. iterations = 1, Error = 3.69248e-05
Sample 9617: No. iterations = 199, Error = 0.00099975
Sample 9618: No. iterations = 1, Error = 9.90197e-07
Sample 9619: No. iterations = 1, Error = 2.37613e-05
Sample 9620: No. iterations = 1, Error = 0.000102552
Sample 9621: No. iterations = 376, Error = 0.000999013
Sample 9622: No. iterations = 1, Error = 4.39263e-05
Sample 9623: No. iterations = 1, Error = 0.000172372
Sample 9624: No. iterations = 196, Error = 0.000998391
Sample 9625: No. iterations = 1, Error = 2.42259e-05
Sample 9626: No. iterations = 205, Error = 0.00099806
Sample 9627: No. iterations = 1, Error = 1.28514e-07
Sample 9628: No. iterations = 1, Error = 1.92103e-05
Sample 9629: No. iterations = 397, Error = 0.000999689
Sample 9630: No. iterations = 80, Error = 0.000995897
Sample 9631: No. iterations = 233, Error = 0.000999534
Sample 9632: No. iterations = 1, Error = 7.94193e-05
Sample 9633: No. iterations = 367, Error = 0.00099952
Sample 9634: No. iterations = 279, Error = 0.000998243
Sample 9635: No. iterations = 1, Error = 0.000133971
Sample 9636: No. iterations = 1, Error = 4.93391e-05
Sample 9637: No. iterations = 1, Error = 2.84045e-05
Sample 9638: No. iterations = 1, Error = 1.698e-05
Sample 9639: No. iterations = 156, Error = 0.000997193
Sample 9640: No. iterations = 1, Error = 2.23667e-05
Sample 9641: No. iterations = 1, Error = 8.82928e-05
Sample 9642: No. iterations = 512, Error = 0.00121739
Sample 9643: No. iterations = 1, Error = 1.00325e-05
Sample 9644: No. iterations = 238, Error = 0.000995903
Sample 9645: No. iterations = 1, Error = 6.11137e-05
Sample 9646: No. iterations = 1, Error = 1.56204e-05
Sample 9647: No. iterations = 181, Error = 0.00099584
Sample 9648: No. iterations = 1, Error = 3.09004e-06
Sample 9649: No. iterations = 171, Error = 0.000998972
Sample 9650: No. iterations = 199, Error = 0.000999913
Sample 9651: No. iterations = 169, Error = 0.000997839
Sample 9652: No. iterations = 332, Error = 0.000998529
Sample 9653: No. iterations = 180, Error = 0.000997932
Sample 9654: No. iterations = 1, Error = 2.02638e-06
Sample 9655: No. iterations = 261, Error = 0.000998574
Sample 9656: No. iterations = 130, Error = 0.00099823
Sample 9657: No. iterations = 46, Error = 0.000997532
Sample 9658: No. iterations = 1, Error = 2.34976e-05
Sample 9659: No. iterations = 256, Error = 0.000998701
Sample 9660: No. iterations = 477, Error = 0.000999426
Sample 9661: No. iterations = 1, Error = 2.97811e-06
Sample 9662: No. iterations = 82, Error = 0.00099573
Sample 9663: No. iterations = 154, Error = 0.000999203
Sample 9664: No. iterations = 1, Error = 3.50089e-05
Sample 9665: No. iterations = 257, Error = 0.000998573
Sample 9666: No. iterations = 1, Error = 0.000950568
Sample 9667: No. iterations = 179, Error = 0.000999588
Sample 9668: No. iterations = 117, Error = 0.000994555
Sample 9669: No. iterations = 1, Error = 0.000354957
Sample 9670: No. iterations = 1, Error = 6.46439e-07
Sample 9671: No. iterations = 249, Error = 0.000997177
Sample 9672: No. iterations = 45, Error = 0.000995327
Sample 9673: No. iterations = 1, Error = 1.92725e-05
Sample 9674: No. iterations = 1, Error = 0.000580232
Sample 9675: No. iterations = 65, Error = 0.000997763
Sample 9676: No. iterations = 1, Error = 3.7846e-05
Sample 9677: No. iterations = 1, Error = 5.64823e-08
Sample 9678: No. iterations = 386, Error = 0.000998455
Sample 9679: No. iterations = 1, Error = 5.35262e-05
Sample 9680: No. iterations = 1, Error = 0.000212495
Sample 9681: No. iterations = 1, Error = 6.42891e-06
Sample 9682: No. iterations = 369, Error = 0.000999309
Sample 9683: No. iterations = 1, Error = 4.23017e-06
Sample 9684: No. iterations = 147, Error = 0.000998615
Sample 9685: No. iterations = 1, Error = 0.000121304
Sample 9686: No. iterations = 1, Error = 2.18907e-07
Sample 9687: No. iterations = 1, Error = 0.0002733
Sample 9688: No. iterations = 45, Error = 0.000993036
Sample 9689: No. iterations = 1, Error = 1.18207e-05
